comment_id,content,creation_time,score,comment_type,clean_content,topic_1_prob,topic_2_prob,topic_3_prob
jd21814337230,儿子最近要参加演讲比赛，天天练习，干咳，喝点这个枇杷露咳嗽减轻了,2024-11-20 01:57:00,5,好评,儿子最近要参加演讲比赛天天练习干咳喝点这个枇杷露咳嗽减轻了,0.1680437,0.6639019,0.16805431
jd20345016662,好的野生天麻味道确实不苦，带一点淡淡的甘甜，应该是正宗的野生天麻了，适合中老年人，是养生的必备佳品，打成粉更好吸收，粉质不错，冲完后没有杂质,2024-01-09 16:43:56,5,好评,好的野生天麻味道确实不苦带一点淡淡的甘甜应该是正宗的野生天麻了适合中老年人是养生的必备佳品打成粉更好吸收粉质不错冲完后没有杂质,0.16804092,0.6639021,0.16805704
jd21149897791,没有时间去煮回奶的，看这款回奶茶，用的时候开水泡泡就能喝了，还挺便捷的，很适合想我这样要干家务的宝妈了，胸部还跟没有喂孩子之前是一样，茶的味道也蛮不错。,2024-08-06 23:01:49,5,好评,没有时间去煮回奶的看这款回奶茶用的时候开水泡泡就能喝了还挺便捷的很适合想我这样要干家务的宝妈了胸部还跟没有喂孩子之前是一样茶的味道也蛮不错,0.16798736,0.16794796,0.66406494
jd21074174811,吃完一盒了，给孩子吃的东西一定要注意产品质量和产品成分，这个就是我挑选了很久才挑选出来的，大品牌成分安全质量有保证，味道也挺好吃的，给孩子吃的时候孩子也愿意吃。,2024-07-17 20:16:30,5,好评,吃完一盒了给孩子吃的东西一定要注意产品质量和产品成分这个就是我挑选了很久才挑选出来的大品牌成分安全质量有保证味道也挺好吃的给孩子吃的时候孩子也愿意吃,0.16798772,0.16794887,0.6640637
jd20650522304,防己黄芪汤收到了，里边有5包材料都给分开了，但是使用有点不太方便，要是都给搭配好就完美了，看介绍用的是木防己，口感挺甜的能接受，物流也很快,2024-04-02 17:53:03,5,好评,防己黄芪汤收到了里边有5包材料都给分开了但是使用有点不太方便要是都给搭配好就完美了看介绍用的是木防己口感挺甜的能接受物流也很快,0.6640209,0.16796285,0.16801512
jd21410315135,中药小包装，使用方便，新鲜易保。,2024-09-23 08:29:22,5,好评,中药小包装使用方便新鲜易保,0.16804363,0.6639004,0.16805552
jd21370799958,老品牌用了感觉不错。,2024-09-16 10:04:07,5,好评,老品牌用了感觉不错,0.16804254,0.66389996,0.16805819
jd21313830503,老品牌，信得过，用了后感觉还不错,2024-09-03 08:41:08,5,好评,老品牌信得过用了后感觉还不错,0.16804133,0.6639001,0.16805767
jd21210169152,因为骨折了，朋友推荐了这款黄瓜籽粉，价格实惠且味道尚可。它的主要作用是补钙。所以，有需要的朋友可以尝试服用，特别是锻炼身体的朋友们。上午，我们应该多喝水，保持身体健康。,2024-08-18 08:44:35,5,好评,因为骨折了朋友推荐了这款黄瓜籽粉价格实惠且味道尚可它的主要作用是补钙所以有需要的朋友可以尝试服用特别是锻炼身体的朋友们上午我们应该多喝水保持身体健康,0.16798665,0.16794881,0.66406476
jd21205520812,"效果不错，像喝茶一样，还蛮好喝的
值得推荐",2024-08-17 15:37:32,5,好评,效果不错像喝茶一样还蛮好喝的 值得推荐,0.776146,0.11191133,0.11194311
jd21176697630,挺不错的豆浆粉，营养丰富,2024-08-12 21:08:19,5,好评,挺不错的豆浆粉营养丰富,0.16804306,0.66390306,0.16805463
jd21169685007,第一次喝加中药材的豆浆，黄芪党参加上黄豆，还以为喝不惯呢，没想到蛮好喝的，配料里没糖，我自己加了点，口感更好一点，和普通的豆浆差不多，有一点点的黄芪药香味，主要是营养健康熬夜掉发都能缓解，果然食补有效果。,2024-08-11 13:18:09,5,好评,第一次喝加中药材的豆浆黄芪党参加上黄豆还以为喝不惯呢没想到蛮好喝的配料里没糖我自己加了点口感更好一点和普通的豆浆差不多有一点点的黄芪药香味主要是营养健康熬夜掉发都能缓解果然食补有效果,0.16804275,0.66390055,0.16805628
jd21144902725,给对象买的小零食，宝贝胃口不好，稍微多吃一点就不消化便秘，买这个八珍糕试试改善一下，吃这个也没副作用比吃药好，八珍糕比较滋补，长期吃很放心，脾胃真的需要好好呵护。,2024-08-05 15:58:13,5,好评,给对象买的小零食宝贝胃口不好稍微多吃一点就不消化便秘买这个八珍糕试试改善一下吃这个也没副作用比吃药好八珍糕比较滋补长期吃很放心脾胃真的需要好好呵护,0.16804299,0.6639011,0.16805492
jd21140351675,完全被我当成小零嘴在吃了，感觉蛮健康的，带一点点甜味，吃起来没有什么负罪感。已经吃了2盒了，最近看舌苔都红润了一些，打算回购一些,2024-08-04 11:05:57,5,好评,完全被我当成小零嘴在吃了感觉蛮健康的带一点点甜味吃起来没有什么负罪感已经吃了2盒了最近看舌苔都红润了一些打算回购一些,0.1680427,0.66390127,0.16805543
jd21136609541,本来是试试的态度买了一盒，没想到挺好吃，老人孩子都喜欢吃，两三天干掉一盒子，就是容易吃着吃着就多了停不下来，准备继续回购囤货，家里人一起去湿气，身体好多小毛病都是湿气重引起的,2024-08-03 11:47:49,5,好评,本来是试试的态度买了一盒没想到挺好吃老人孩子都喜欢吃两三天干掉一盒子就是容易吃着吃着就多了停不下来准备继续回购囤货家里人一起去湿气身体好多小毛病都是湿气重引起的,0.16798922,0.16795017,0.6640604
jd20096324100,产康做胸部按摩的妹妹推荐的，说是很多妈妈说有效果，让我自己在网上买。4天喝了一盒，感觉还可以，用来提醒自己多喝水也是好的。本来三小时双边75的量，现在有差不多110，儿子的饭量也涨了，也没有副作用，追奶还在继续,2023-11-06 19:56:57,5,好评,产康做胸部按摩的妹妹推荐的说是很多妈妈说有效果让我自己在网上买4天喝了一盒感觉还可以用来提醒自己多喝水也是好的本来三小时双边75的量现在有差不多110儿子的饭量也涨了也没有副作用追奶还在继续,0.66402406,0.16796273,0.16801317
jd20088363908,这款催奶宝确实是有效果的！我生完宝宝之后就奶水不足，月嫂说是因为气血太虚了，导致奶量少，这个用了7、8天就有效果了，而且很明显，以前60毫升都勉强，今天挤出150毫升，我差不多一起调理了10多天，现在保持的都很好！新手妈妈们有这个困扰的，都推荐试试！,2023-11-05 10:14:41,5,好评,这款催奶宝确实是有效果的我生完宝宝之后就奶水不足月嫂说是因为气血太虚了导致奶量少这个用了78天就有效果了而且很明显以前60毫升都勉强今天挤出150毫升我差不多一起调理了10多天现在保持的都很好新手妈妈们有这个困扰的都推荐试试,0.6640242,0.1679629,0.16801396
jd20088319972,我的奶水不够多，宝宝总是一直吸，吃不饱就哭，闺蜜说可以加奶粉混合喂养，但还是想，宝宝多喝点母乳就试着买了，一共有3盒，我是喝到第3天晚上的时候奶水就开始多了起来，后面这几天奶水也依旧在变多，差不多都可以纯母乳喂养宝宝了，从一天要加好几次奶粉，到现在基本就偶尔加一次，比我之前喝的都管用太多了,2023-11-05 10:06:33,5,好评,我的奶水不够多宝宝总是一直吸吃不饱就哭闺蜜说可以加奶粉混合喂养但还是想宝宝多喝点母乳就试着买了一共有3盒我是喝到第3天晚上的时候奶水就开始多了起来后面这几天奶水也依旧在变多差不多都可以纯母乳喂养宝宝了从一天要加好几次奶粉到现在基本就偶尔加一次比我之前喝的都管用太多了,0.16798715,0.16794999,0.6640634
jd20053377336,八珍糕是好吃的，软糯有嚼劲，日期新鲜，这个是独立包装，出门装两个在兜里方便卫生，做零食吃，好吃还养生，嘴馋的时候拿一块出来解解馋比吃那些膨化食品好多了,2023-10-28 16:12:50,5,好评,八珍糕是好吃的软糯有嚼劲日期新鲜这个是独立包装出门装两个在兜里方便卫生做零食吃好吃还养生嘴馋的时候拿一块出来解解馋比吃那些膨化食品好多了,0.66402256,0.16796392,0.1680137
jd19526819367,挺好的，刚开始喝的时候，还是有点涨奶的，我没有憋，挤一点挤到舒服了，慢慢3天之后就没有再涨了，胸也软了，回奶比我想的要快，我奶本来也不算太多，大家参考下,2023-08-12 10:09:52,5,好评,挺好的刚开始喝的时候还是有点涨奶的我没有憋挤一点挤到舒服了慢慢3天之后就没有再涨了胸也软了回奶比我想的要快我奶本来也不算太多大家参考下,0.16804314,0.66390187,0.16805479
jd19526760229,回奶宝用了一段时间了，挺有效果的，我奶太多了，涨的太难受了，硬邦邦的睡觉都睡不好，现在几乎奶量少了一半，也没有那么涨了，这个没有副作用，不影响喂奶，成分安全，挺好的，物美价廉。,2023-08-12 09:54:26,5,好评,回奶宝用了一段时间了挺有效果的我奶太多了涨的太难受了硬邦邦的睡觉都睡不好现在几乎奶量少了一半也没有那么涨了这个没有副作用不影响喂奶成分安全挺好的物美价廉,0.1679904,0.16795184,0.6640572
jd19354315758,"奶奶跨门槛的时候不小心摔了一觉,年纪到了骨头脆，随便摔一跤手臂骨折了。身体不好不能手术只能保守治疗，让骨头自己慢慢长回去，医生建议喝些接骨粉好得快点，确实有用，一直坚持喝了三个多月，比预期要恢复得更快。物流也很快,买了好几次了",2023-07-20 19:28:22,5,好评,奶奶跨门槛的时候不小心摔了一觉年纪到了骨头脆随便摔一跤手臂骨折了身体不好不能手术只能保守治疗让骨头自己慢慢长回去医生建议喝些接骨粉好得快点确实有用一直坚持喝了三个多月比预期要恢复得更快物流也很快买了好几次了,0.16804214,0.6639018,0.16805667
jd19340681577,婆婆是从去年摔断了手开始吃这款黄瓜籽粉的，一开始亲戚送了两盒，她感觉不错，我们就一直给她买这个补钙，已经连续吃了一年多了，手好了之后也在吃，她说只有吃了这个黄瓜籽粉腿才不会抽筋，一段时间不吃就不行，确实老年人钙流失是比较严重的，补钙很重要，这个比钙片好吸收，效果要好。,2023-07-16 17:03:49,5,好评,婆婆是从去年摔断了手开始吃这款黄瓜籽粉的一开始亲戚送了两盒她感觉不错我们就一直给她买这个补钙已经连续吃了一年多了手好了之后也在吃她说只有吃了这个黄瓜籽粉腿才不会抽筋一段时间不吃就不行确实老年人钙流失是比较严重的补钙很重要这个比钙片好吸收效果要好,0.16804102,0.66390324,0.16805586
jd19301522474,我本来是买给自己吃的，我家小孩也喜欢吃，口感确实比较松软香甜，而且配料表干净，其实孩子吃也挺好的，调理脾胃，去湿气，看娃爱吃，我又回购了三盒索性一起调理，顺便还用这个健康的小糕点替代了那些乱七八糟的零食。,2023-07-04 11:43:38,5,好评,我本来是买给自己吃的我家小孩也喜欢吃口感确实比较松软香甜而且配料表干净其实孩子吃也挺好的调理脾胃去湿气看娃爱吃我又回购了三盒索性一起调理顺便还用这个健康的小糕点替代了那些乱七八糟的零食,0.6640238,0.1679625,0.1680135
jd19289555429,配料表很干净，口感也不错，还是独立包装的，现在习惯了在包里放几个，馋了饿了就吃一个，挺方便，又解馋又健康。目前正在减脂期，吃减脂餐不是特别抗饿，正好当加餐，还养胃。,2023-06-30 17:26:04,5,好评,配料表很干净口感也不错还是独立包装的现在习惯了在包里放几个馋了饿了就吃一个挺方便又解馋又健康目前正在减脂期吃减脂餐不是特别抗饿正好当加餐还养胃,0.6640264,0.1679612,0.16801304
jd21111338525,孩子这段时间吃饭磨蹭，吃什么都提不起兴趣，补钙也没效果，正好在网上看见了这个塔塔糖，正好配料都是一些开胃的食材，又是糖味道肯定不错比较适合小朋友，买了一瓶回来给孩子吃。吃了几天有明显的改善。效果还真的不错,2024-07-27 19:20:11,5,好评,孩子这段时间吃饭磨蹭吃什么都提不起兴趣补钙也没效果正好在网上看见了这个塔塔糖正好配料都是一些开胃的食材又是糖味道肯定不错比较适合小朋友买了一瓶回来给孩子吃吃了几天有明显的改善效果还真的不错,0.16798955,0.16794835,0.6640621
jd21111280342,新鲜度：生产日期挺新鲜的。包装品质：包装挺好这是小时候的味道。口感也不错。零色素，零防腐剂，零香精。性价比挺高的，发货速度也快。本来还担心不吃，没想到还挺喜欢吃，现在胃口好多了，吃饭有劲的很，也不用我追着喂了,2024-07-27 19:00:52,5,好评,新鲜度生产日期挺新鲜的包装品质包装挺好这是小时候的味道口感也不错零色素零防腐剂零香精性价比挺高的发货速度也快本来还担心不吃没想到还挺喜欢吃现在胃口好多了吃饭有劲的很也不用我追着喂了,0.16798826,0.16794789,0.66406476
